,dateTime,rBTC,rETH,rADA,rXRP,rDOT,rAVAX,rDOGE
32,2021-12-24 20:30:00,-0.0020797846088123164,-0.005318624640089686,-0.009062453099992427,-0.005806910684778873,-0.007859257949229865,-0.0004130012861744184,-0.007150483281145598
33,2021-12-24 20:00:00,0.008034926979118555,0.004757948498747681,0.004172467805800703,-0.0004210083211328744,0.01002283177945869,0.006545447785641801,0.0119724433668799
34,2021-12-24 19:30:00,0.0014628625217522082,0.0006021299002896179,-0.003478264376324697,0.0026342146837817684,-0.0020263431452324726,-0.0025735766145184137,-0.0029529219661985438
35,2021-12-24 19:00:00,0.007046839244546882,0.005742068487406049,0.00976979159580503,0.01178044931840298,0.01514185254367942,-0.0033936215990237723,0.023436999607018234
36,2021-12-24 18:30:00,-0.003445543510105677,-0.0027333061345037168,-0.0035001785822097974,-0.004898838338089752,-0.01184265373009491,-0.004863381798732785,-0.008282144042479024
37,2021-12-24 18:00:00,-0.004248681458388871,-0.0032891513395973695,-0.01319005585816907,-0.008041520426538277,-0.00480770156810312,-0.0024638645841466404,-0.006830121242955274
38,2021-12-24 17:30:00,0.003718986138515815,0.0013880844105496177,0.0034542348680873824,0.002532448330335281,0.00822143912925605,-0.007599627995566818,0.018287938481673757
39,2021-12-24 17:00:00,0.0026599395711791093,0.0030831131811629923,0.00903725302594169,0.0038107381777460238,0.0033907720536600484,0.0016294610090629605,0.0046334368019202285
40,2021-12-24 16:30:00,0.0014017476809974636,0.0010878354619263885,-0.00557104504945536,-0.0026478858875044345,-0.0071142723046533855,0.005560112443504677,-0.0027638170880604366
41,2021-12-24 16:00:00,-0.0065621770464603215,-0.005534654523321703,-0.007609860314141649,-0.016158152406637774,-0.01204050804020924,-0.01594307398855921,-0.012689367289507772
42,2021-12-24 15:30:00,0.0010251007672007855,0.003396857696025802,0.003451850165477838,-0.003947236869097733,0.007337040438583974,-0.0020959298281336405,0.013979839855321603
43,2021-12-24 15:00:00,0.0005040293560307977,-0.0004915609359401114,-0.0034518501654778985,-0.001967791013514048,0.0008566485009970842,0.012478891373188064,0.000891783838224024
44,2021-12-24 14:30:00,-0.0001822086038850365,0.0010323124468884408,-0.002065405209276768,-0.007216526163868773,-0.0018836589640717407,0.002857961362280119,-0.002911289649562676
45,2021-12-24 14:00:00,0.002199495973651357,0.0006781877223957077,0.004825931461980741,0.0027773509598080027,0.0018493789304739638,0.00032714484629721175,0.0025212707008414577
46,2021-12-24 13:30:00,-0.0016108229733122182,0.000634534110348134,-0.004825931461980784,-0.00605906860098503,-0.000685354012159888,0.0022110314866712138,0.017153253446922766
47,2021-12-24 13:00:00,-0.00452078523406679,-0.004784586993005792,-0.004118056608917486,-0.006022577281116525,-0.009206598258600037,-0.0062926698063197044,-0.0031511082418002557
48,2021-12-24 12:30:00,0.000737302573893106,0.0012544419623071476,-0.0054644944720787375,-0.0007121420515626452,-0.001356760265110693,0.00040741495776418094,-2.2270487015797013e-05
49,2021-12-24 12:00:00,0.0012284827791492331,0.0007133417184748286,0.011647956290272987,0.007246778333063498,0.005949464250392921,-0.0034171378137580186,0.00509546293774522
50,2021-12-24 11:30:00,-0.003046647893658743,-0.004413564833370481,-0.002065405209276768,-0.0021488880103360474,-0.0008520936455165114,-0.0022716219406637016,0.0008094274152907597
51,2021-12-24 11:00:00,-0.00021634420095788874,-0.0002651684260762555,0.0,0.006357691636359825,0.0032760062059007237,0.006912001497165905,0.0013920862213878118
52,2021-12-24 10:30:00,0.0041195433011736015,0.003870154957353563,0.0027548226788446837,-0.004413658691781805,0.004281781594378836,0.0004897159745275297,0.002610047749219909
53,2021-12-24 10:00:00,-0.0015304789091477938,-0.0018028990320049167,-0.0006894174695678815,-0.0011259533407157983,-0.003597927365444067,0.004008349266337523,-0.005511226208421724
54,2021-12-24 09:30:00,0.0031987408453135607,0.003124811819447047,0.0048359334314163165,0.003381670487078568,0.006692201992721892,0.008230499136515444,0.010109044162755211
55,2021-12-24 09:00:00,-0.0008816779096610358,-0.0012340024168922123,0.0,0.0024665994006397235,-0.0038148964521244762,0.0027309985112317337,0.0015194692117590156
56,2021-12-24 08:30:00,0.0026901768936643477,0.0012804599675362738,0.005555569844601964,0.003711344466208713,0.008785737575774645,0.005817835558672864,-0.0006990771308262236
57,2021-12-24 08:00:00,7.06955678298185e-05,0.000564998712598033,0.001393728448603883,0.004866189651172906,0.003848625661294235,-0.0015824764889879283,0.0051045021896477
58,2021-12-24 07:30:00,-0.0019415253228301575,-0.0009659296600586085,-0.0041753714104806215,-0.004039572534461759,-0.0024287857607588723,0.004336954254077317,-0.004843577914955824
59,2021-12-24 07:00:00,0.0027444670361959672,0.0028785310005388057,0.0055710450494554295,0.008408208564980894,0.009016126382202349,0.0031812500667872854,0.003635742574458499
60,2021-12-24 06:30:00,-0.0018006612524545647,-0.0027880911081738,-0.012491487894029141,-0.013460546991709548,-0.012302928517731716,-0.007351745727055443,-0.010298553633490989
61,2021-12-24 06:00:00,-0.0021614163893268782,-0.0017706446473848823,-0.002066828155662878,-0.0015415449329890885,-0.0025527818471878425,-0.002576999638865005,0.0002570662398213111
62,2021-12-24 05:30:00,0.0006466220588296618,0.0013918294545653372,-0.004120884952502724,-0.0019492183653038108,0.0022419600664394584,0.003576333499513564,-0.0037212811502715768
63,2021-12-24 05:00:00,-7.012641954989609e-05,-0.0013845091050916315,-0.0061496606516751404,-0.005417297451458717,-0.0010008801677655597,-0.004489158756873288,-0.002431777278592816
64,2021-12-24 04:30:00,-0.0008779269116114885,-0.0005732651264189825,-0.0013614705983210744,-0.005590865897306988,-0.0005173038240651443,-0.0014090930260560136,-0.001142931009768745
65,2021-12-24 04:00:00,-0.0031195609496864917,-0.0037194490975655764,-0.006779686985378804,-0.002429888813275102,-0.004643731578956848,-0.007755814455061707,0.0015020341277166651
66,2021-12-24 03:30:00,-0.001681479583246113,-0.0019248770126519064,-0.006734032181344068,-0.000909688241840561,0.0036443690201206583,0.0004932588064496332,-0.0008613042072000937
67,2021-12-24 03:00:00,0.005013990348629479,0.001968612085028242,0.008086297431357841,-0.003429151116225816,-0.00319813199220625,-0.00024665981625574267,0.0015717164097151688
68,2021-12-24 02:30:00,0.0036652159284637814,0.0018848542386554845,0.004067802219325527,0.006262014200529985,0.0004464362443007132,0.007509215464867839,-0.004996509472413824
69,2021-12-24 02:00:00,0.0014450653639382551,5.842643018615104e-05,0.004084416842224855,-0.0009114386169466849,-0.00034343018401977786,-0.0012416706201880366,0.006117948305772797
70,2021-12-24 01:30:00,0.0003768465896246346,-0.0011970600470333928,-0.005442190302685087,-0.005954501117791981,-0.001166781189335587,-0.005115944816119031,-0.009542409737637472
71,2021-12-24 01:00:00,0.0020676051349409657,0.0029148611485257125,-0.0020332097820979565,0.0033261130296145867,-0.00020576131759844372,-8.230113991730559e-05,0.011971864393014663
72,2021-12-24 00:30:00,-0.0013958166797156915,0.0012005564995848116,0.011576567828997658,-0.010544913176614774,0.00013716950743355983,-0.0010692988886434683,-0.0001324490989651073
73,2021-12-24 00:00:00,-0.0012432015256723888,-0.004132438655681718,-0.0027359798188747488,0.0,-0.008367106512233286,-0.003938305057513225,0.004014091982293703
74,2021-12-23 23:30:00,-0.00034969168288793084,-0.00043515308229274784,-0.004089985251525166,-0.005976113403341666,0.0033384462960078525,0.0035273405179684406,-0.0005460293530302976
75,2021-12-23 23:00:00,0.002491613631944651,0.0027843578069930144,0.006141268022082429,0.0039801047566267265,-0.0032024011288024437,-0.0002464976800616624,0.0022866326680308024
76,2021-12-23 22:30:00,-0.003947871103899113,-0.00501791599109445,-0.0027341097004681724,-0.0009965122897390845,0.0034071583216141346,-0.00328084283790679,-0.001014482874083648
77,2021-12-23 22:00:00,0.0016572464089963097,0.0016358353444707657,0.014438201998396169,0.000996512289739076,0.0033160723001224137,0.0004914407503283241,0.0010678762575552878
78,2021-12-23 21:30:00,-0.0052801284428595965,-0.005054186874979783,-0.0144382019983962,-0.008933061885475496,-0.009508463902187129,-0.008484306074058815,-0.008704442831994057
79,2021-12-23 21:00:00,0.005893571441312769,0.0025602445490036227,0.013745920904635136,0.0019782400121057205,0.006397190728971027,-0.004943083684332441,0.0038359177284888165
80,2021-12-23 20:30:00,0.00526294987438928,0.007854605650551856,0.0013850417726617003,0.006954821873369651,0.013437320936848901,0.003563045311312122,-0.0001467965490109684
81,2021-12-23 20:00:00,-0.0034039948743779646,-0.002217406690161084,-0.007594099319593692,-0.004972660669378489,-0.0039020060213346922,-0.010490735334573252,-0.006412229459810116
82,2021-12-23 19:30:00,0.013155902663253914,0.014357202253102939,0.015944878537013787,0.007968169649176881,0.018715542621798264,0.010490735334573183,0.011936307346478717
83,2021-12-23 19:00:00,0.01664824143676438,0.011736085751812075,0.01336636150326362,0.00823380492710344,0.018500013743920428,0.015121461861140151,0.014528412202373355
84,2021-12-23 18:30:00,0.002890299477971581,0.002943127172192369,0.013547444273381571,-0.0023163311630659436,-7.153843405420162e-05,0.0028867189826391913,0.005767228727904475
85,2021-12-23 18:00:00,0.006629646686008957,0.008198615015267547,0.010826522206201894,0.00342604123911481,0.011801245113611658,0.010712163883332506,0.00989677045370261
86,2021-12-23 17:30:00,-0.001265549128695515,0.0008450861529294815,0.0007259528449489326,0.01147162471076753,-0.015371657361255458,-0.00914159112816779,-0.004129440124197228
87,2021-12-23 17:00:00,0.0007941882885362279,-0.0007110333182069463,0.005096479906484119,0.0009193524320861197,0.012985797862727013,-0.007335701554431951,-0.0014161655919198684
88,2021-12-23 16:30:00,0.003895027643955829,0.003260736136055745,0.004389180418763187,0.0048148430875305384,0.010343605749260158,0.022674448434134332,0.004541982888501174
89,2021-12-23 16:00:00,0.0004130863422561646,0.0006981192950490939,-0.0021969983205420525,-0.0022566426644919286,0.005413921114112915,0.004040409537004906,-0.0015491264190894997
90,2021-12-23 15:30:00,-0.0009580498000934973,-0.0025996075919716816,-0.00292184283836486,-0.001535705446428354,-0.004830043419898686,-0.006389798098770898,-0.0032000009217995314
91,2021-12-23 15:00:00,-0.003726747069495611,-0.003342911696434322,-0.0072674738469777405,-0.0019418474086962158,-0.002042082174104352,0.001341831801466272,-0.002483518243158967
92,2021-12-23 14:30:00,0.003661141074194811,0.0037735989278953755,0.0123863150058847,0.0075843348077780605,0.011688754080650227,0.0036151201673807094,0.007005282588408814
93,2021-12-23 14:00:00,0.0028272202858255525,0.0019200801324264832,0.015515641880169968,0.002472189145389073,0.01000119459694975,0.006760779575822119,0.006457108238062187
94,2021-12-23 13:30:00,0.0022143409710679136,0.0010796023539891989,-0.0044576596845183536,0.005481165798711275,-0.0011161961199068625,-0.006086754779893941,-0.0019113875859155867
95,2021-12-23 13:00:00,0.0002199467299542092,0.00028724346877498564,-0.0029607719630321337,-0.0037263266387040843,-0.007261980783989323,-0.0038694530110369636,-0.003391928695650018
96,2021-12-23 12:30:00,-0.0013305174059228882,-0.002840842484563655,-0.007363803525744609,-0.011913461229552606,-0.0023598831010910246,-0.00016789791846019014,-0.007439342537968912
97,2021-12-23 12:00:00,0.0018574286656213943,0.0025358078861914364,0.014037910613437657,0.0018393628729698114,0.0013267489231514253,0.004290227400689276,0.0035125973663925037
98,2021-12-23 11:30:00,-0.0007210208909054355,0.000925558706824989,-0.0007437709528445414,-0.008656299278400099,-0.006396375151527905,-0.006135246374258467,-0.00033067839397175316
99,2021-12-23 11:00:00,0.0016210100975649186,0.0023533497688565086,0.0029784087542608544,0.002843218812186757,0.006543900415496819,0.006894259693429957,0.0012548965367632883
100,2021-12-23 10:30:00,-0.001347509313757381,-0.0024296644805890935,0.00223964259350466,-0.004666742770028784,-0.010822020913788158,-0.003200811358078358,-0.0006754306975843418
101,2021-12-23 10:00:00,0.0026031351676129074,0.0015121163086588686,0.004494389587839267,0.0069063853635335775,0.0020453639476630332,0.002947742901710593,0.007583715089126924
102,2021-12-23 09:30:00,0.0018104933859887876,0.0036138898303395483,0.003760816768126919,0.009111913568722659,0.006639667832619022,0.005582354004451398,0.005792247883438295
103,2021-12-23 09:00:00,-0.006787881519901594,-0.012978106476394325,-0.021618434168133423,-0.01985707523942208,-0.014796141701309683,-0.014984706682841888,-0.012629229050064222
104,2021-12-23 08:30:00,-0.00010230254998028832,5.0477899524333456e-05,0.0014760150281206794,-0.0024169196055386566,-0.0009424388112372054,-0.009231986391019888,0.01030338501230028
105,2021-12-23 08:00:00,0.0004111299726788942,0.0016596172544569268,0.0074129323891255336,-0.002310745992277283,-0.00516759664732797,0.0004968532728910434,0.0005301804024362475
106,2021-12-23 07:30:00,0.0015302774757850657,0.0021411062458922795,0.0037271753919224295,0.004828497460769994,0.006509027103169916,0.0029032412246713913,0.002545000690592095
107,2021-12-23 07:00:00,-0.0015096443227228184,-0.002669350251295992,-0.005214164513500701,-0.005029179781331164,-0.0010515438719370979,-0.005137139477116359,0.0008635517182961418
108,2021-12-23 06:30:00,0.0018382644744768272,0.0020766705874269596,0.004467617259716052,0.0034170887521003095,-0.002316743117668392,0.0018198367169858993,-0.0010298647312390373
109,2021-12-23 06:00:00,-0.004038248213713178,-0.005461921003900186,-0.005952398527295273,-0.008720548423499891,-0.014394935812013575,-0.013895393153440893,-0.005191664407709323
110,2021-12-23 05:30:00,0.000556443160571866,0.002402801818132482,0.005206408190573972,-0.0029895388483659373,-0.0033090816368427922,-0.0026909136798461014,0.0034264378717724993
111,2021-12-23 05:00:00,0.003681510044465817,0.001098688882300079,0.00898882456843328,0.015037877364540502,0.006736432367790632,0.009820046180975513,0.007708840259710964
112,2021-12-23 04:30:00,0.00013357238536922502,-0.0022440805724953552,-0.007496286977927234,0.004758779800206671,0.005342908272677769,-0.00614882035661403,-0.004060366969616112
113,2021-12-23 04:00:00,-0.005588360611904714,-0.006196125954010234,-0.006698945781079873,0.0015235389671894163,-0.01548371997017415,-0.01540987508805745,-0.0019187997407273546
114,2021-12-23 03:30:00,0.0030409494812495092,0.008503386261500233,0.013443070256452904,0.01867295457791771,-0.0017685346997788035,0.016800297755117072,0.005281404825272095
115,2021-12-23 03:00:00,0.0033771587134542244,0.0020846412050605483,0.008305068498484874,0.014604891354519253,0.026462917391196605,0.006486864311908593,0.0063229788269825
116,2021-12-23 02:30:00,0.0005587245162604237,0.0016297525902346217,-0.000757862863102028,0.0017880625326658576,0.008637237317920222,0.006778005780492996,-0.000934133783573441
117,2021-12-23 02:00:00,0.0014905613853013792,0.004946042386091522,0.0037950709685517555,0.008033020683426234,0.011892848067155874,0.03005656233146325,0.005349865589517636
118,2021-12-23 01:30:00,-0.008164661126847429,-0.01470253749413823,-0.009837385424514358,-0.012444792545089624,-0.008519792623434294,0.0038535693159899723,-0.009098485941587737
119,2021-12-23 01:00:00,-0.003889059278924388,-0.003080043368386179,-0.005257240797970667,-0.0034527892006084625,-0.005457189363250897,-0.007181359408664697,-0.00037986222657695464
120,2021-12-23 00:30:00,-0.003743767834534486,-0.0019539636515001975,-0.005229746697277265,-0.008321246267983825,-0.013423994349734453,-0.020405429761376936,-0.009815819722740699
121,2021-12-23 00:00:00,0.0017024476510032035,0.00146824356193215,0.0029850768434532774,0.00727729586520765,-0.006430197279407595,0.003344205106514565,-5.029519853373761e-05
122,2021-12-22 23:30:00,-0.0030818099851031328,-0.0051157519843965694,-0.004474280394921077,-0.006240918945831139,-0.006424692834698326,-0.01082802516774243,-0.004416669830727529
123,2021-12-22 23:00:00,0.0011981130237489763,-0.0011125589627754273,0.0022346378014163628,0.0030115812781815847,-0.0017773358866123375,0.0011604775838162916,0.0023253731244658213
124,2021-12-22 22:30:00,0.0002953634190713632,0.003548577316784828,-0.0007454342499486196,0.00406441078507105,0.00881094397554253,0.0019925286791482523,0.002374240108323134
125,2021-12-22 22:00:00,0.0006784209512830445,0.0029626243751125383,0.00149142458667012,0.006916091698373088,0.006975183783095842,0.002912906225124024,-0.002581817955037749
126,2021-12-22 21:30:00,0.00028257288622316574,-0.0010810622488421412,-0.0029806281381377893,-0.006393816656470515,-0.005540977728722021,0.0016683353886306148,0.004506813556736058
127,2021-12-22 21:00:00,0.0034943125605228285,0.003206552124574518,0.006718950248745009,-0.00020894275044686783,0.0007896909847192379,-0.0026680022496214048,0.003359293777892468
128,2021-12-22 20:30:00,0.003914717160819442,0.000896164251313899,0.006010536502142323,0.004501918298105583,0.013557446317614016,0.00016654176073129673,-0.0021912755620270307
129,2021-12-22 20:00:00,-0.005286262577337793,-0.0021474417079030282,-0.0037608167681270465,-0.0016775009175941534,-0.003742125023040587,0.002251032673398794,-0.00556249416661456
130,2021-12-22 19:30:00,0.0022871604704345545,0.0019490616436954318,0.007535830688702924,0.011484085544508846,0.009107199298268141,0.00972917177003498,0.004452901753433207
131,2021-12-22 19:00:00,-0.002890470710870764,-0.0033464339101132094,-0.0067847979834799125,-0.004018617929294051,-0.0018280872335415701,-0.009896088812652628,-0.005376888390870218
132,2021-12-22 18:30:00,-0.0030825160268095272,-0.0034973805321706925,-0.0007510327052228802,-0.0034767985294574025,-0.006226919597861108,-0.01696288242308298,-0.001799350476693587
133,2021-12-22 18:00:00,-0.00022909776281071183,-0.0021722026496751993,-0.01045565910433863,-0.002311168168163178,-0.00021778584478098772,-0.010203753687271791,-0.010205232559323991
134,2021-12-22 17:30:00,0.0022050243771917807,0.0024440600484272397,0.0007432181687336577,0.0005247966533460965,0.00878525654039498,0.0027651286323587985,0.006565781844726436
135,2021-12-22 17:00:00,0.005247408403813685,0.005623290375989385,0.004470946344767074,0.009705741345048563,0.0066491804954843265,-0.004225930710017691,0.009750813943156427
136,2021-12-22 16:30:00,-0.0032505681410777815,-0.003213250461543446,-0.009661910911736972,-0.0047591438776803455,-0.0020987139277912864,-0.002106287233659855,0.0038463382986264685
137,2021-12-22 16:00:00,0.0008209286011382002,0.0034440600271156883,0.00444774639823627,0.004123281202589294,0.013665107933740346,0.004054497931853821,0.007046407049747339
138,2021-12-22 15:30:00,0.003994364934034085,0.006103127502692886,-0.0037078277555257083,0.00712352169725808,0.011098310458874421,0.01234533113565285,0.0033103067706416293
139,2021-12-22 15:00:00,0.0016768566047679744,0.003099774170958854,0.009669097272024942,0.00824989947214184,0.011489802756223348,0.00024682216588344175,0.001719444137113333
140,2021-12-22 14:30:00,-0.0015181495298354623,-0.0016016541194999235,0.00674918197492855,0.00204620178012222,0.0015267178537998873,0.009009442269175936,0.0013037511885931484
141,2021-12-22 14:00:00,-0.0051136921909851075,-0.010169762498557102,-0.014195232759007142,-0.015510820673245503,-0.0130165206100232,-0.012541418506520886,-0.014336425616160524
142,2021-12-22 13:30:00,-0.0033042976693926033,-0.0069979012640423765,-0.005917177028088507,-0.012866661368585983,-0.0057520036782826986,-0.007270976847134138,0.005359314472728889
143,2021-12-22 13:00:00,-0.0012929803464134693,0.00042257337869725274,-0.0007371913345282075,0.0022029906627897846,0.0,-0.0034940920446721977,-0.0005531409055486202
144,2021-12-22 12:30:00,-0.0008483618495758394,-0.00046233579824559313,0.006654368362616614,-0.004610234485778117,0.0065063506382042405,-0.0015400205677919211,0.003271376149180656
145,2021-12-22 12:00:00,0.0010563335694339616,8.698234636638265e-05,0.024025179586989836,0.0025120381641898356,0.006738876111816306,0.0008913017646329229,0.0026676360505876726
146,2021-12-22 11:30:00,0.002137681581469326,0.0020823777970756926,0.006097579868118538,0.0014682750409164226,0.007664625979628527,0.0076491543920954655,0.0022717911732921723
147,2021-12-22 11:00:00,-0.004581062906020604,-0.0020276993065860313,-0.0007642338927557949,-0.004920703013710695,-0.0045829594422204046,-0.0016323869116180742,-0.006258737442693457
148,2021-12-22 10:30:00,-0.0027837539803520456,-0.002591453134836639,0.002294456073523404,-0.0054161157291197845,-0.005964496740135024,-0.0040693471960819546,-0.0024956800204188304
149,2021-12-22 10:00:00,-0.001971804052700099,-0.004815043486675908,-0.0015302221807675935,-0.0023862645550650264,0.0025410082886141256,-0.009618956273000247,-0.0001936235618262092
150,2021-12-22 09:30:00,0.0034689572550023625,0.0010515429768879773,0.006904515346544486,0.008220222137125192,0.00888725216322841,-0.0027313641659428025,0.0032955538735248294
151,2021-12-22 09:00:00,-0.000300625486083158,-0.000372856542210906,0.0023121397583793788,0.007551163305723989,0.006495900458174508,-0.006875626702787966,0.0025341601144642195
152,2021-12-22 08:30:00,0.0031749384125974544,0.002442142487179842,0.0015444018513742074,-0.0025233953038636004,0.0040185525485286365,0.0071163295562788175,0.0018882942136612916
153,2021-12-22 08:00:00,-0.0011531181329991866,7.177249606792035e-05,-0.001544401851374136,-0.012522338316338368,-0.0003096934060057072,-0.0046433515499221785,-0.00209576008829745
154,2021-12-22 07:30:00,0.0033522660390717975,0.0011763177661663349,0.002317498140362704,0.005511374632900648,0.00917651668470933,0.005847735653111865,0.0009002964397693159
155,2021-12-22 07:00:00,-0.001771812494769907,-0.0009782979635390068,-0.004629637898742105,-0.002915453960124131,-0.004482127741362647,0.0015276384880394522,-0.004883628177545483
156,2021-12-22 06:30:00,-0.005816802771334147,-0.004172390500337462,-0.0069045153465445985,-0.002492213127959607,-0.01009855557366529,-0.0038548072147559444,0.001746826235286246
157,2021-12-22 06:00:00,0.001088596196687243,0.0023619697014399532,0.007674634753108666,0.005094890147619996,0.003895783215011634,-0.005116736459217866,0.001780579543455128
158,2021-12-22 05:30:00,0.0003654288894444673,-0.0008323855240458748,-0.0007701194065641862,-0.011195307143335892,0.0017406444777841182,-0.0015140048312150718,0.001990916884925236
159,2021-12-22 05:00:00,-0.0002041372085095859,0.00027162237742733457,0.0030840425369613195,0.019359472231033615,0.006525308634922421,0.0001592610291628697,0.0023828259630924143
160,2021-12-22 04:30:00,-0.0011309278716534078,-0.001823392977471366,-0.0007719027785819382,-0.003566936219952654,0.005196237590970118,-0.002783412668220662,0.0001093708732490949
161,2021-12-22 04:00:00,0.0020078358368856948,-0.0007244859300884416,0.0015444018513742074,0.0014671979156830593,0.0036495674766951185,-0.001983419270556813,0.00048824247358340557
162,2021-12-22 03:30:00,0.008413028294289455,0.004483471035314236,0.007757990810939337,0.010331106013186543,0.009361182214838925,0.0026189451896275733,0.0064427534831109955
163,2021-12-22 03:00:00,-0.0006792713591895786,0.0040265448973216674,-0.0007785130794135755,0.000954147965311353,-0.001665345349199414,0.012152372130685233,0.0014979379043272819
